initial_velocity,launch_angle,landing_distance
30.652752654021423,16.8023545639538,40.57766288217497
32.67532520146264,79.30376950729843,23.166421028835877
11.30378068564358,46.283075665461574,11.909658063709825
44.48178823675799,61.853803242794314,72.63654318621802
36.36570834478706,59.17388587909765,62.268411635538136
21.177101804888984,30.551429098514536,32.12456738404189
41.421251996533115,66.70793762754266,59.09420916555479
44.01825433610467,73.92683867895299,46.392403485311995
28.010407948742202,45.10614062810397,52.5944847634426
40.92328305350488,55.49747515444356,75.47986961185927
36.588509476596656,65.70548686052707,53.38866914515333
45.05024038179048,33.65966097960751,92.83308804888198
21.901232868797482,16.57873578886083,23.0712882882664
31.022606344827828,12.515959165771946,33.432974420586845
25.95191081596071,47.985124429530366,46.689620315386804
17.8943563457728,51.358328239830755,25.8200975269863
6.372511247257224,12.61437321244501,1.7396851878659034
42.01702522968462,35.21334489878841,86.55522028366462
10.717723069334816,46.5570282038363,10.787967187668768
39.64970988943749,25.10747192477902,73.09062467577921
33.03007141185501,15.974322549563759,43.99108346023511
7.325677452587346,47.19482420977036,5.24645896807852
29.328580472454792,54.62009310487446,51.677953710813334
37.67411001751977,78.30964556237743,29.674649309390574
28.23351567355379,32.606953105887214,51.16536633393092
40.78337876459167,28.958257588345194,79.8285164397971
24.753713931753623,15.491946693958617,27.015169753077778
6.1407834536955885,77.38538902745475,1.5942374123234568
42.61910542304926,58.71819442655886,74.46049576146994
23.402882498642146,22.130602404959205,31.629045331149836
12.039666920198872,27.517002871521672,11.250116830876037
29.71519991177542,60.02171458900436,47.97257667048195
34.70888195229791,29.595372786216,65.69371875187822
47.96893762984374,61.652784168703796,78.40366064986213
29.945932363013032,52.820452236404655,54.30294452533495
23.882002809250547,27.34116926508102,36.922804371200506
21.01877053930677,63.04922773250584,27.470892274429183
5.647706988339014,18.125084835484138,1.899362444999715
7.070118890978874,12.851016162327909,2.17694702395446
43.495726280495326,59.25605015660166,75.19871555461413
26.337822308929635,16.848391245570102,31.883494021788906
27.122714380257456,43.143023954639595,50.53562216226917
12.794084145950684,40.369615446658116,14.823771861514823
22.932713047881805,53.109506863655156,37.37242243660447
33.579214289043975,13.171280684043117,39.422622337332314
21.857567658191204,53.810194099996544,34.50045579278844
27.641131636103946,69.95428888318256,32.58422263744352
34.64121342285253,21.40540989570008,56.47955954285885
8.175593633019343,54.96934947444209,6.090691165861485
6.193008974372981,51.00429068914243,3.714349085995514
47.31036086412309,50.28319245131153,93.26391893516319
